ft,REFS_REFS_VALID,REFS_ESM_VALID,REFS_BETA_ANGLE,REFS_SUN_ECLIPSE_EARTH_PENUMBRA_FLAG,REFS_SUN_ECLIPSE_EARTH_UMBRA_FLAG,REFS_SUN_ECLIPSE_MOON_PENUMBRA_FLAG,REFS_SUN_ECLIPSE_MOON_UMBRA_FLAG,REFS_POSITION_WRT_ECI1,REFS_POSITION_WRT_ECI2,REFS_POSITION_WRT_ECI3,REFS_VELOCITY_WRT_ECI1,REFS_VELOCITY_WRT_ECI2,REFS_VELOCITY_WRT_ECI3,REFS_ALTITUDE,REFS_LATITUDE,REFS_LONGITUDE,REFS_MODELED_SUN_VECTOR_BODY1,REFS_MODELED_SUN_VECTOR_BODY2,REFS_MODELED_SUN_VECTOR_BODY3,REFS_SUN_MODEL_VECTOR_ECI1,REFS_SUN_MODEL_VECTOR_ECI2,REFS_SUN_MODEL_VECTOR_ECI3,REFS_MOON_VECTOR_BODY1,REFS_MOON_VECTOR_BODY2,REFS_MOON_VECTOR_BODY3,REFS_MOON_MODEL_VECTOR_ECI1,REFS_MOON_MODEL_VECTOR_ECI2,REFS_MOON_MODEL_VECTOR_ECI3,REFS_NADIR_VECTOR_BODY1,REFS_NADIR_VECTOR_BODY2,REFS_NADIR_VECTOR_BODY3,ATT_DET_Q_BODY_WRT_ECI1,ATT_DET_Q_BODY_WRT_ECI2,ATT_DET_Q_BODY_WRT_ECI3,ATT_DET_Q_BODY_WRT_ECI4,ATT_DET_ATTITUDE_VALID,ATT_CMD_PRI_REF_DIR,ATT_CMD_PRI_CMD_VEC_BODY1,ATT_CMD_PRI_CMD_VEC_BODY2,ATT_CMD_PRI_CMD_VEC_BODY3,ATT_CMD_SEC_REF_DIR,ATT_CMD_SEC_CMD_VEC_BODY1,ATT_CMD_SEC_CMD_VEC_BODY2,ATT_CMD_SEC_CMD_VEC_BODY3,ATT_CMD_CMD_TARGET1,ATT_CMD_CMD_TARGET2,ATT_CMD_CMD_TARGET3,ATT_CMD_CMD_Q_BODY_WRT_ECI1,ATT_CMD_CMD_Q_BODY_WRT_ECI2,ATT_CMD_CMD_Q_BODY_WRT_ECI3,ATT_CMD_CMD_Q_BODY_WRT_ECI4,RADIO_SDR_TX,RADIO_SDR_RX_LOCK,RADIO_SDR_TEMP,POWER_IO5_PAYLOAD_PWR,ANALOGS_PL_TIRS_TEMP1,ANALOGS_PL_TIRS_TEMP2,ANALOGS_BUS_TEMP,ANALOGS_IMU_TEMP,ANALOGS_PL_COMMAND_TEMP,ANALOGS_PL_POWER_TEMP,ANALOGS_BATTERY1_TEMP,ANALOGS_BATTERY_VOLTAGE,ANALOGS_BATTERY_1_CURRENT,GPS_GPS_VALID,GPS_MSG_TRACKED_SATELLITES,CSS_RAW_SUN_SENSOR_DATA12,CSS_RAW_SUN_SENSOR_DATA15,ATT_CTRL_SUN_AVOID_FLAG
2025-06-28T19:00:01.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,3924.7706800000005,-1396.0290400000001,-5493.21694,5.012207225,-3.5227169050000002,4.491619685,529.5,-0.9226667128,2.4203638784,-0.27008000000000004,0.56808,-0.7774000000000001,-0.12148,0.91068,0.39480000000000004,-0.5904,0.79376,-0.14624,-0.7704000000000001,0.56076,0.3034,-0.0002,1,-0.00004,0.6302530635,-0.409862693,0.0399123225,0.6581798045,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6302011395,-0.4099295725,0.039974166000000005,0.65818412,NO,NO,17,ON,7.955,8.5295,8.5075,13.65,11.518,11.6205,8.3315,12.1635,-0.855,NO,0,0,0,NO
2025-06-28T19:00:03.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,3934.7855600000003,-1403.0710800000002,-5484.220340000001,5.00267499,-3.519322015,4.5049706700000005,529.5,-0.9206667127,2.4194547874,-0.26880000000000004,0.56872,-0.77736,-0.12148,0.91068,0.39480000000000004,-0.58864,0.7950400000000001,-0.14620000000000002,-0.7704000000000001,0.56076,0.30336,-0.0002,1,0,0.6297848735,-0.41056656350000004,0.040630739500000006,0.6581453135,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6297490465000001,-0.41062352150000003,0.040699593,0.6581398065,NO,NO,17,ON,7.9325,8.661,8.42,13.620000000000001,11.6,11.6,8.3315,12.1635,-0.8305,NO,0,0,0,NO
2025-06-28T19:00:05.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,3944.7813600000004,-1410.10632,-5475.19706,4.993118245,-3.51590996,4.5183000700000004,529.5,-0.9186667126,2.4185456964,-0.26756,0.56932,-0.77736,-0.12148,0.91068,0.39480000000000004,-0.58692,0.79632,-0.14616,-0.7704000000000001,0.56076,0.30336,-0.0002,1,0.00004,0.6293220275,-0.41125514150000003,0.0413548935,0.6581130350000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6292961850000001,-0.4113169795,0.0414249775,0.658094693,NO,NO,17,ON,7.9995,8.705,8.5295,13.620000000000001,11.477,11.6205,8.3315,12.1635,-0.904,NO,0,0,0,NO
2025-06-28T19:00:07.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,3954.75802,-1417.13472,-5466.14716,4.983537035,-3.51248076,4.5316078200000005,529.5,-0.9160000458,2.4176366054,-0.26628,0.56988,-0.7774000000000001,-0.12148,0.91068,0.39480000000000004,-0.5852,0.7976000000000001,-0.14620000000000002,-0.77044,0.56076,0.30332000000000003,-0.0002,1,0,0.6288859045,-0.4119407365,0.042086921500000006,0.658054739,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6288425545,-0.41200994500000004,0.042150318500000006,0.6580487805,NO,NO,17,ON,7.977,8.6175,8.42,13.605,11.518,11.6205,8.3315,12.1635,-0.8245,NO,0,0,0,NO
2025-06-28T19:00:09.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,3964.7155000000002,-1424.15624,-5457.07066,4.9739314100000005,-3.5090344350000002,4.544893855,529,-0.9140000457,2.4167275144,-0.26504,0.5704800000000001,-0.77736,-0.12148,0.91068,0.39480000000000004,-0.58348,0.79888,-0.14620000000000002,-0.77044,0.56076,0.30328000000000005,-0.00024000000000000003,1,0,0.628427774,-0.4126318645,0.0428000345,0.6580133995,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6283881560000001,-0.41270241750000003,0.042875615000000006,0.658002068,NO,NO,17,ON,7.977,8.661,8.42,13.61,11.559000000000001,11.6205,8.3315,12.1635,-0.8245,NO,0,0,0,NO
2025-06-28T19:00:11.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,3974.6537200000002,-1431.1708400000002,-5447.967600000001,4.96430141,-3.5055709950000002,4.55815811,529,-0.9120000456,2.4158184234,-0.26376,0.57108,-0.77736,-0.12148,0.91068,0.39480000000000004,-0.58172,0.8001600000000001,-0.14616,-0.77044,0.56076,0.30324,-0.0002,1,0.00004,0.6279618760000001,-0.41332647650000004,0.043530476500000005,0.6579743185,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.62793299,-0.41339439600000005,0.043600867,0.6579545560000001,NO,NO,17,ON,7.977,8.573500000000001,8.442,13.57,11.4975,11.682,8.3095,12.1635,-0.8855000000000001,NO,0,0,0,NO
2025-06-28T19:00:13.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,3984.57268,-1438.1785000000002,-5438.838040000001,4.95464708,-3.5020904550000003,4.57140052,529,-0.9100000455,2.4149093324,-0.26256,0.57164,-0.77736,-0.12148,0.91068,0.39480000000000004,-0.5800000000000001,0.8014000000000001,-0.14616,-0.77044,0.56076,0.3032,-0.00024000000000000003,1,0.00004,0.627515763,-0.4140148595,0.0442475565,0.6579193090000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.627477057,-0.41408588,0.0443260725,0.6579062440000001,NO,NO,17,ON,7.9995,8.6175,8.398,13.575000000000001,11.559000000000001,11.7025,8.3315,12.1635,-0.861,NO,0,0,0,NO
2025-06-28T19:00:15.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,3994.4723000000004,-1445.17918,-5429.68202,4.94496847,-3.498592835,4.58462102,529,-0.9073333787000001,2.4140002414,-0.26128,0.5722,-0.7774000000000001,-0.12148,0.91068,0.39480000000000004,-0.57828,0.80264,-0.14620000000000002,-0.77048,0.56076,0.3032,-0.00024000000000000003,1,0,0.627073231,-0.41470048800000003,0.0449844225,0.657859461,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6270203575000001,-0.414776868,0.045051231500000004,0.657857133,NO,NO,17,ON,7.9325,8.6395,8.398,13.545,11.518,11.5795,8.3315,12.1635,-0.904,NO,0,0,0,NO
2025-06-28T19:00:17.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4004.3525400000003,-1452.1728600000001,-5420.49956,4.9352656150000005,-3.495078145,4.597819545,529,-0.9053333786000001,2.4130911504,-0.26004000000000005,0.57276,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.57652,0.80388,-0.14616,-0.77048,0.56076,0.30316000000000004,-0.00024000000000000003,1,0,0.6266175205000001,-0.41539276750000004,0.045704662,0.6578072785000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6265628925000001,-0.41546736,0.045776342500000004,0.6578072220000001,NO,NO,17,ON,7.977,8.5515,8.376,13.540000000000001,11.518,11.641,8.3315,12.1635,-0.8185,NO,0,0,0,NO
2025-06-28T19:00:19.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4014.2133400000002,-1459.15948,-5411.29074,4.925538575,-3.49154641,4.61099603,529,-0.9033333785000001,2.4121820594,-0.25876000000000005,0.5733600000000001,-0.77736,-0.12152,0.91068,0.39480000000000004,-0.5748000000000001,0.8051600000000001,-0.14616,-0.77048,0.56076,0.30312,-0.00024000000000000003,1,0,0.626152971,-0.41608103900000004,0.046427291,0.6577640405,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6261046615,-0.41615735400000003,0.046501405,0.6577565120000001,NO,NO,17,ON,7.9105,8.6175,8.3315,13.535,11.4975,11.641,8.3315,12.1635,-0.9405,NO,0,0,0,NO
2025-06-28T19:00:21.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4024.05468,-1466.13904,-5402.055600000001,4.915787385,-3.48799764,4.62415041,529,-0.9013333784,2.4112729684,-0.25748000000000004,0.5739200000000001,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.57304,0.8064000000000001,-0.14616,-0.7705200000000001,0.56076,0.30308,-0.00024000000000000003,1,0,0.6256990440000001,-0.4167727605,0.047154048500000004,0.6577063695,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6256456655,-0.41684685050000003,0.047226418000000006,0.657705002,NO,NO,17,ON,8.044,8.573500000000001,8.398,13.51,11.4975,11.641,8.3095,12.183,-0.843,NO,0,0,0,NO
2025-06-28T19:00:23.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4033.8764800000004,-1473.11146,-5392.79416,4.90601209,-3.48443185,4.63728262,528.5,-0.8993333783,2.4103638774,-0.25624,0.5744800000000001,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.57128,0.80764,-0.14616,-0.7705200000000001,0.56076,0.30304000000000003,-0.00024000000000000003,1,-0.00004,0.6252428045,-0.417463701,0.0478803875,0.657649574,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6251859055000001,-0.41753584800000004,0.047951381,0.6576526930000001,NO,NO,17,ON,7.888,8.5515,8.398,13.52,11.518,11.6205,8.3095,12.1635,-0.8795000000000001,NO,0,0,0,NO
2025-06-28T19:00:25.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4043.6787000000004,-1480.0767600000001,-5383.50648,4.896212745,-3.480849065,4.6503925950000005,528.5,-0.8966667115,2.4094547864,-0.25496,0.57508,-0.77736,-0.12152,0.91068,0.39480000000000004,-0.5695600000000001,0.80888,-0.14612,-0.7705200000000001,0.56076,0.30304000000000003,-0.00024000000000000003,1,0.00004,0.624768012,-0.41814862,0.048593267,0.6576133795000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6247253815,-0.41822434550000004,0.0486762925,0.6575995845,NO,NO,17,ON,7.977,8.573500000000001,8.398,13.505,11.4975,11.6,8.3095,12.1635,-0.898,NO,0,0,0,NO
2025-06-28T19:00:27.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4053.4613200000003,-1487.0348600000002,-5374.1926,4.88638939,-3.47724929,4.663480275,528.5,-0.8946667114,2.4085456954,-0.25372,0.5756,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.5678000000000001,0.81008,-0.14612,-0.7705200000000001,0.56076,0.30300000000000005,-0.00024000000000000003,1,-0.00004,0.6243223295,-0.41883494000000004,0.049325395,0.6575453805,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.624264094,-0.41891234200000005,0.049401152000000004,0.6575456765000001,NO,NO,17,ON,7.9105,8.5515,8.376,13.485,11.5795,11.641,8.3095,12.1635,-0.782,NO,0,0,0,NO
2025-06-28T19:00:29.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4063.2242400000005,-1493.98574,-5364.852580000001,4.876542075,-3.47363255,4.67654559,528.5,-0.8926667113000001,2.4076366044,-0.25244,0.57616,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.5660400000000001,0.81132,-0.14612,-0.77056,0.56076,0.30296,-0.00024000000000000003,1,0,0.6238575390000001,-0.41952435450000003,0.050051858000000005,0.657492128,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.623802044,-0.4195998375,0.050125958500000005,0.6574909695000001,NO,NO,17,ON,7.955,8.6395,8.3315,13.465,11.518,11.5795,8.3095,12.1635,-0.8,NO,0,0,0,NO
2025-06-28T19:00:31.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4072.9674600000003,-1500.92938,-5355.486440000001,4.86667084,-3.46999886,4.689588475,528.5,-0.8906667112000001,2.4069093316,-0.25116,0.57676,-0.77736,-0.12152,0.91068,0.39480000000000004,-0.5642400000000001,0.8125600000000001,-0.14608000000000002,-0.77056,0.56076,0.30292,-0.00024000000000000003,1,0.00004,0.6233758955,-0.42021575050000004,0.050775315,0.6574519625,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6233392315,-0.42028683050000004,0.050850711500000007,0.657435463,NO,NO,17,ON,7.888,8.573500000000001,8.2215,13.465,11.559000000000001,11.6615,8.3095,12.1635,-0.794,NO,0,0,0,NO
2025-06-28T19:00:33.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4082.6909200000005,-1507.86572,-5346.09424,4.85677574,-3.46634823,4.702608865,528.5,-0.8880000444,2.4060002406,-0.24988000000000002,0.57728,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.5624800000000001,0.8138000000000001,-0.14612,-0.77056,0.56076,0.30288000000000004,-0.00024000000000000003,1,0,0.6229291135,-0.4208950615,0.051505695000000004,0.657384081,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6228756575000001,-0.42097332000000004,0.0515754095,0.6573791575000001,NO,NO,17,ON,7.977,8.5515,8.3535,13.435,11.5385,11.641,8.3095,12.1635,-0.788,NO,0,0,0,NO
2025-06-28T19:00:35.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4092.39456,-1514.7947600000002,-5336.676020000001,4.846856815,-3.46268069,4.7156067,528.5,-0.8860000443,2.4050911496,-0.24860000000000002,0.5778000000000001,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.56072,0.8150000000000001,-0.14612,-0.7706000000000001,0.5608000000000001,0.30284,-0.0002,1,0,0.6224633485000001,-0.42158353950000005,0.0522388285,0.6573262535000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.622411322,-0.421659306,0.05230005200000001,0.6573220525000001,NO,NO,17,ON,7.9105,8.5295,8.199,13.445,11.4975,11.6615,8.3095,12.183,-0.8065,NO,0,0,0,NO
2025-06-28T19:00:37.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4102.07834,-1521.7164400000001,-5327.231820000001,4.83691411,-3.4589962450000002,4.728581915,528,-0.8840000442,2.4041820586,-0.24736000000000002,0.5783600000000001,-0.77736,-0.12152,0.91068,0.39480000000000004,-0.55896,0.8162400000000001,-0.14608000000000002,-0.7706000000000001,0.5608000000000001,0.30284,-0.00024000000000000003,1,0,0.6219918790000001,-0.422271547,0.052941496000000005,0.6572747075,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.621946226,-0.4223447865,0.053024637500000006,0.6572641485,NO,NO,17,ON,7.8655,8.486,8.2875,13.42,11.456,11.682,8.3095,12.1635,-0.8065,NO,0,0,0,NO
2025-06-28T19:00:39.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4111.742200000001,-1528.63074,-5317.7617,4.826947685,-3.455294915,4.741534445,528,-0.8820000441,2.4034547858,-0.24608000000000002,0.5789200000000001,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.5572,0.81744,-0.14608000000000002,-0.7706000000000001,0.5608000000000001,0.3028,-0.00024000000000000003,1,0,0.6215351365,-0.4229528315,0.053673728000000004,0.6572093330000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.62148037,-0.42302976150000005,0.053749166,0.6572054455,NO,NO,17,ON,7.9105,8.5955,8.243500000000001,13.415000000000001,11.4975,11.5795,8.3095,12.1635,-0.8735,NO,0,0,0,NO
2025-06-28T19:00:41.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4121.386100000001,-1535.5376,-5308.265700000001,4.816957575,-3.4515767200000003,4.754464225,528,-0.8793333773,2.4025456948,-0.24476000000000003,0.5794400000000001,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.5554,0.81864,-0.14608000000000002,-0.7706000000000001,0.5608000000000001,0.30276000000000003,-0.0002,1,0,0.6210609095,-0.423639027,0.054413125500000006,0.6571548775,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6210137545000001,-0.42371423,0.054473636500000006,0.6571459435,NO,NO,17,ON,7.888,8.5295,8.199,13.415000000000001,11.456,11.641,8.3095,12.1635,-0.837,NO,0,0,0,NO
2025-06-28T19:00:43.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4131.01,-1542.43702,-5298.7438600000005,4.80694383,-3.4478416750000003,4.76737119,528,-0.8773333772,2.4016366038,-0.24352000000000001,0.5800000000000001,-0.77736,-0.12152,0.91068,0.39480000000000004,-0.55364,0.81984,-0.14604,-0.7706400000000001,0.5608000000000001,0.30272000000000004,-0.00024000000000000003,1,0,0.620588004,-0.42433215950000003,0.055116396000000005,0.6570958305000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6205463800000001,-0.42439819100000004,0.05519804750000001,0.6570856425,NO,NO,17,ON,7.9105,8.442,8.2875,13.385,11.477,11.6615,8.3095,12.1635,-0.8125,NO,0,0,0,NO
2025-06-28T19:00:45.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4140.61386,-1549.32896,-5289.19624,4.796906495,-3.4440898,4.78025528,528,-0.8753333771,2.4007275128,-0.24220000000000003,0.58052,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.55184,0.8210400000000001,-0.14608000000000002,-0.7706400000000001,0.5608000000000001,0.30268,-0.00024000000000000003,1,0,0.6201287695000001,-0.42500858100000005,0.055852708,0.6570300530000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.620078247,-0.42508164350000005,0.055922398500000005,0.657024542,NO,NO,17,ON,7.888,8.573500000000001,8.243500000000001,13.370000000000001,11.4975,11.518,8.3095,12.1635,-0.8245,NO,0,0,0,NO
2025-06-28T19:00:47.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4150.19762,-1556.2133800000001,-5279.62286,4.78684562,-3.440321105,4.79311643,528,-0.873333377,2.40000024,-0.24092000000000002,0.58108,-0.77736,-0.12152,0.91068,0.39480000000000004,-0.55008,0.8222400000000001,-0.14600000000000002,-0.7706400000000001,0.5608000000000001,0.30268,-0.0002,1,0.00004,0.619643308,-0.425701902,0.05656847500000001,0.6569779825000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.619609356,-0.425764587,0.056646689,0.6569626435,NO,NO,17,ON,7.9995,8.573500000000001,8.177,13.375,11.4975,11.4975,8.3095,12.1635,-0.8675,NO,0,0,0,NO
2025-06-28T19:00:49.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4159.76122,-1563.0902400000002,-5270.02378,4.77676125,-3.436535615,4.80595458,528,-0.8713333769,2.399091149,-0.23968000000000003,0.5815600000000001,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.54828,0.8234400000000001,-0.14604,-0.77068,0.5608000000000001,0.30264,-0.00024000000000000003,1,0,0.6191937240000001,-0.42637744200000005,0.057300074000000006,0.656900381,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6191397080000001,-0.42644702100000004,0.0573709175,0.6568999455000001,NO,NO,17,ON,7.9325,8.573500000000001,8.1325,13.36,11.435500000000001,11.6205,8.3095,12.1635,-0.788,NO,0,0,0,NO
2025-06-28T19:00:51.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4169.30464,-1569.9595000000002,-5260.399060000001,4.766653435,-3.432733345,4.8187696650000005,527.5,-0.8686667101000001,2.3983638762,-0.23836000000000002,0.5821200000000001,-0.77736,-0.12152,0.91068,0.39480000000000004,-0.5464800000000001,0.82464,-0.14604,-0.77068,0.5608000000000001,0.30260000000000004,-0.0002,1,0,0.618714065,-0.4270591315,0.0580245905,0.6568459115,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6186693025000001,-0.427128944,0.058095083500000005,0.656836449,NO,NO,17,ON,7.888,8.486,8.177,13.335,11.4975,11.641,8.3095,12.183,-0.837,NO,0,0,0,NO
2025-06-28T19:00:53.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4178.82782,-1576.8211600000002,-5250.7487200000005,4.756522225,-3.428914315,4.831561615,527.5,-0.8666667100000001,2.3974547852,-0.23708,0.58264,-0.77736,-0.12152,0.91068,0.39480000000000004,-0.5447200000000001,0.8258000000000001,-0.14600000000000002,-0.77068,0.5608000000000001,0.30256000000000005,-0.0002,1,0,0.6182412185,-0.42774557,0.058743957000000006,0.6567805345000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.618198141,-0.42781035500000003,0.0588191865,0.6567721535000001,NO,NO,17,ON,7.888,8.5515,8.177,13.32,11.4975,11.518,8.3095,12.1635,-0.8735,NO,0,0,0,NO
2025-06-28T19:00:55.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4188.33072,-1583.6751600000002,-5241.07282,4.74636766,-3.425078535,4.844330375,527.5,-0.8646667099,2.3965456942,-0.2358,0.58316,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.5429200000000001,0.8270000000000001,-0.14604,-0.77068,0.5608000000000001,0.30252,-0.0002,1,0,0.6177738285000001,-0.42842238250000003,0.059481767500000005,0.6567127825000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6177262235000001,-0.42849125400000004,0.059543224500000005,0.6567070595000001,NO,NO,17,ON,7.843500000000001,8.573500000000001,8.1325,13.335,11.518,11.6,8.3095,12.1635,-0.91,NO,0,0,0,NO
2025-06-28T19:00:57.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4197.81328,-1590.5214600000002,-5231.37142,4.7361897950000005,-3.42122603,4.85707588,527.5,-0.8626667098,2.3958184214,-0.23452,0.58364,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.54112,0.8281600000000001,-0.14604,-0.7707200000000001,0.5608000000000001,0.30248,-0.00024000000000000003,1,-0.00004,0.6173147875,-0.429105559,0.06019846,0.6566330925,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.617253551,-0.42917164,0.0602671975,0.6566411670000001,NO,NO,17,ON,7.821,8.573500000000001,8.243500000000001,13.315,11.477,11.6,8.3095,12.1635,-0.8915000000000001,NO,0,0,0,NO
2025-06-28T19:00:59.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4207.275460000001,-1597.36004,-5221.64454,4.72598868,-3.4173568100000002,4.869798065,527.5,-0.860000043,2.3949093304,-0.23324000000000003,0.5842,-0.77736,-0.12152,0.91068,0.39480000000000004,-0.53932,0.8293600000000001,-0.14600000000000002,-0.7707200000000001,0.5608000000000001,0.30248,-0.0002,1,0,0.6168255225,-0.4297815245,0.060920628500000004,0.6565841855000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.616780124,-0.4298515115,0.060991104500000004,0.6565744755,NO,NO,17,ON,8.0215,8.5295,8.155,13.315,11.477,11.5795,8.3095,12.1635,-0.8185,NO,0,0,0,NO
2025-06-28T19:01:01.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4216.71722,-1604.19088,-5211.89224,4.715764355,-3.413470905,4.882496865,527.5,-0.8580000429,2.3941820576,-0.23196000000000003,0.5846800000000001,-0.7774000000000001,-0.12152,0.91068,0.39480000000000004,-0.53752,0.83052,-0.14604,-0.7707200000000001,0.5608000000000001,0.30244000000000004,-0.00024000000000000003,1,-0.00004,0.6163661565,-0.430459978,0.061650036000000005,0.65650304,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.6163059425,-0.430530868,0.0617149445,0.656506986,NO,NO,17,ON,7.9105,8.5295,8.155,13.295,11.4975,11.5385,8.3095,12.1635,-0.8185,NO,0,0,0,NO
2025-06-28T19:01:03.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,4226.1385,-1611.01392,-5202.11456,4.70551687,-3.409568325,4.8951722250000005,527.5,-0.8560000428000001,2.3932729666,-0.23064,0.5852400000000001,-0.77736,-0.12152,0.91068,0.39480000000000004,-0.5357200000000001,0.8316800000000001,-0.14596,-0.7707600000000001,0.5608000000000001,0.3024,-0.0002,1,0,0.615870947,-0.43114232700000005,0.0623729685,0.656451737,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.615831008,-0.43120970900000005,0.062438716500000005,0.6564386975000001,NO,NO,17,ON,7.9325,8.573500000000001,8.1325,13.275,11.4975,11.518,8.3095,12.1635,-0.8,NO,0,0,0,NO
